,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,32.0,Karl-Anthony Towns,C,6-11,248,"November 15, 1995",us,6,Kentucky
1,1.0,Anthony Edwards,SG,6-4,225,"August 5, 2001",us,1,Georgia
2,0.0,D'Angelo Russell,PG,6-4,193,"February 23, 1996",us,6,Ohio State
3,5.0,Malik Beasley,SG,6-4,187,"November 26, 1996",us,5,Florida State
4,20.0,Josh Okogie,SG,6-4,213,"September 1, 1998",ng,3,Georgia Tech
5,11.0,Naz Reid,C,6-9,264,"August 26, 1999",us,2,LSU
6,3.0,Jaden McDaniels,PF,6-9,185,"September 29, 2000",us,1,Washington
7,6.0,Jordan McLaughlin,PG,5-11,185,"April 9, 1996",us,2,USC
8,25.0,McKinley Wright IV (TW),G,6-0,196,"October 25, 1998",us,R,Colorado
9,4.0,Jaylen Nowell,SG,6-4,201,"July 9, 1999",us,2,Washington
10,8.0,Jarred Vanderbilt,F,6-9,214,"April 3, 1999",us,3,Kentucky
11,9.0,Leandro Bolmaro,F,6-6,200,"September 11, 2000",ar,R,
12,10.0,Jake Layman,SF,6-8,209,"March 7, 1994",us,5,Maryland
13,,Nathan Knight (TW),PF,6-10,253,"September 20, 1997",us,1,William & Mary
14,,Ricky Rubio,G,6-3,190,"October 21, 1990",es,10,
15,,Patrick Beverley,PG,6-1,180,"July 12, 1988",us,9,Arkansas
