,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,20.0,IND,NBA,C,54,471,12.1,0.523,0.28,0.22,5.9,18.7,12.3,6.7,1.0,6.9,14.5,17.9,-0.1,0.8,0.7,0.067,-4.1,1.8,-2.3,0.0
1,2020-21,21.0,IND,NBA,C,45,561,16.3,0.523,0.407,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,0.7,0.8,1.5,0.129,-1.9,0.8,-1.2,0.1
2,Career,,,NBA,,99,1032,14.4,0.523,0.352,0.273,9.0,17.9,13.5,7.9,0.9,7.9,10.5,18.0,0.6,1.6,2.2,0.101,-2.9,1.2,-1.7,0.1
