,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,37,29,35,31,0.79,-0.33,0.46,105.0,104.1,89.0,0.292,0.346,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,Amway Center,623587
1,Lg Rank,12,19,15,15,15.0,20.0,17.0,15.0,12.0,29.0,10.0,1.0,4.0,23.0,20.0,23.0,14.0,25.0,2.0,7.0,,9
