,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3070,6820,0.45,561,1614,0.348,2509,5206,0.482,1855,2425,0.765,998,2379,3377,1660,635,375,1133,1823,8556
1,Team/G,,241.8,37.4,83.2,0.45,6.8,19.7,0.348,30.6,63.5,0.482,22.6,29.6,0.765,12.2,29.0,41.2,20.2,7.7,4.6,13.8,22.2,104.3
2,Lg Rank,,18,6,3,22.0,7,6,21.0,13,12,17.0,2,4,11.0,6,22,12,23,6,18,3,15,4
3,Year/Year,,0.0%,3.2%,2.5%,0.003,12.9%,15.8%,-0.009,1.3%,-1.1%,0.011,-1.8%,-2.8%,0.008,-3.6%,1.5%,-0.1%,9.0%,-3.5%,10.6%,-0.9%,-1.7%,2.6%
4,Opponent,82.0,19830,3166,6700,0.473,598,1585,0.377,2568,5115,0.502,1668,2146,0.777,973,2551,3524,1942,519,380,1291,1927,8598
5,Opponent/G,,241.8,38.6,81.7,0.473,7.3,19.3,0.377,31.3,62.4,0.502,20.3,26.2,0.777,11.9,31.1,43.0,23.7,6.3,4.6,15.7,23.5,104.9
6,Lg Rank,,18,25,25,27.0,29,29,29.0,23,13,26.0,20,18,29.0,25,26,27,26,2,15,6,6,28
7,Year/Year,,0.0%,5.0%,3.4%,0.007,19.4%,14.9%,0.014,2.2%,0.3%,0.009,0.8%,-3.4%,0.032,0.9%,3.0%,2.4%,10.0%,-3.4%,11.4%,-2.6%,-7.1%,5.1%
