,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,2993,6342,0.472,524,1362,0.385,2469,4980,0.496,1327,1891,0.702,851,2548,3399,1717,543,467,1126,1714,7837
1,Team/G,,241.5,36.5,77.3,0.472,6.4,16.6,0.385,30.1,60.7,0.496,16.2,23.1,0.702,10.4,31.1,41.5,20.9,6.6,5.7,13.7,20.9,95.6
2,Lg Rank,,24,8,20,4.0,10,16,2.0,16,23,3.0,29,29,28.0,23,7,12,10,23,6,7,5,21
3,Year/Year,,0.0%,2.4%,-1.7%,0.019,3.4%,-2.4%,0.021,2.2%,-1.5%,0.018,-13.6%,-10.8%,-0.022,-13.8%,2.4%,-2.2%,-3.0%,-11.4%,-14.0%,0.0%,-0.2%,-0.6%
4,Opponent,82.0,19805,2782,6420,0.433,300,886,0.339,2482,5534,0.449,1414,1912,0.74,886,2417,3303,1336,599,343,1136,1709,7278
5,Opponent/G,,241.5,33.9,78.3,0.433,3.7,10.8,0.339,30.3,67.5,0.449,17.2,23.3,0.74,10.8,29.5,40.3,16.3,7.3,4.2,13.9,20.8,88.8
6,Lg Rank,,24,6,11,3.0,1,1,3.0,15,29,3.0,3,3,11.0,12,14,10,1,21,6,23,28,2
7,Year/Year,,0.0%,2.6%,1.0%,0.007,-7.1%,0.6%,-0.028,3.9%,1.0%,0.012,-5.8%,-2.2%,-0.028,-0.8%,0.6%,0.2%,-3.5%,0.8%,-18.5%,-8.4%,-9.6%,0.4%
