,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,52,30,52,30,3.87,-0.27,3.59,108.7,104.5,91.6,0.363,0.227,0.517,13.9,26.7,0.254,0.477,12.4,76.4,0.251,AmericanAirlines Arena,818149
1,Lg Rank,5,26,6,6,5.0,28.0,6.0,7.0,9.0,12.0,6.0,10.0,2.0,19.0,17.0,15.0,10.0,29.0,1.0,17.0,,4
