,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3093,7003,0.442,656,1943,0.338,2437,5060,0.482,1513,1974,0.766,941,2718,3659,1858,609,395,1202,1723,8355
1,Team/G,,241.8,37.7,85.4,0.442,8.0,23.7,0.338,29.7,61.7,0.482,18.5,24.1,0.766,11.5,33.1,44.6,22.7,7.4,4.8,14.7,21.0,101.9
2,Lg Rank,,11,21,12,21.0,20,18,26.0,15,15,20.0,10,10,14.0,6,19,8,14,20,16,18,23,20
3,Year/Year,,-0.3%,-0.2%,-2.2%,0.009,-0.6%,-4.4%,0.013,-0.1%,-1.3%,0.006,3.5%,-0.9%,0.032,-7.0%,2.4%,-0.2%,3.9%,-5.0%,7.6%,3.1%,-8.4%,0.4%
4,Opponent,82.0,19830,3182,6904,0.461,754,2033,0.371,2428,4871,0.498,1491,1958,0.761,799,2700,3499,1924,660,517,1122,1712,8609
5,Opponent/G,,241.8,38.8,84.2,0.461,9.2,24.8,0.371,29.6,59.4,0.498,18.2,23.9,0.761,9.7,32.9,42.7,23.5,8.0,6.3,13.7,20.9,105.0
6,Lg Rank,,11,19,12,21.0,23,18,27.0,14,10,17.0,19,19,20.0,9,11,9,25,20,30,20,11,22
7,Year/Year,,-0.3%,0.6%,-0.1%,0.003,19.5%,11.5%,0.025,-4.1%,-4.2%,0.001,-9.7%,-11.3%,0.013,-11.1%,-3.5%,-5.4%,1.6%,8.0%,2.6%,-4.7%,0.8%,-0.0%
