,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,45,37,48,34,2.29,0.34,2.64,105.5,102.9,88.5,0.323,0.237,0.489,14.3,27.1,0.243,0.466,15.4,69.9,0.27,FedEx Forum,691362
1,Lg Rank,11,18,7,7,7.0,7.0,7.0,19.0,5.0,25.0,16.0,7.0,9.0,23.0,24.0,17.0,6.0,2.0,26.0,26.0,,19
