,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,49,23,50,22,6.44,0.21,6.66,113.9,107.6,101.5,0.295,0.375,0.535,12.6,23.5,0.233,0.506,12.2,77.6,0.206,STAPLES Center,610176
1,Lg Rank,4,27,3,3,2.0,12.0,2.0,2.0,5.0,8.0,2.0,16.0,9.0,12.0,9.0,2.0,3.0,23.0,15.0,17.0,,12
