,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15890,2193,5293,0.414,263,892,0.295,1930,4401,0.439,1090,1462,0.746,677,1894,2571,1326,397,361,957,1249,5739
1,Team/G,,240.8,33.2,80.2,0.414,4.0,13.5,0.295,29.2,66.7,0.439,16.5,22.2,0.746,10.3,28.7,39.0,20.1,6.0,5.5,14.5,18.9,87.0
2,Lg Rank,,26,30,23,30.0,29,27,30.0,21,5,30.0,16,14,20.0,26,28,29,19,29,8,16,10,30
3,Year/Year,,-0.3%,-5.2%,3.3%,-0.037,-16.9%,-7.9%,-0.032,-3.3%,5.9%,-0.042,-10.4%,-9.1%,-0.01,-0.8%,-3.7%,-3.0%,-4.7%,-5.9%,3.6%,-0.3%,-5.2%,-6.8%
4,Opponent,66.0,15890,2568,5411,0.475,406,1142,0.356,2162,4269,0.506,1115,1486,0.75,778,2193,2971,1537,499,378,890,1341,6657
5,Opponent/G,,240.8,38.9,82.0,0.475,6.2,17.3,0.356,32.8,64.7,0.506,16.9,22.5,0.75,11.8,33.2,45.0,23.3,7.6,5.7,13.5,20.3,100.9
6,Lg Rank,,26,28,18,29.0,9,8,22.0,28,22,29.0,15,15,13.0,21,30,29,28,11,25,25,9,27
7,Year/Year,,-0.3%,7.9%,3.6%,0.019,-12.6%,-11.8%,-0.003,12.9%,8.6%,0.019,-7.0%,-3.2%,-0.03,20.2%,11.4%,13.6%,7.5%,3.2%,-5.3%,2.2%,-3.7%,3.7%
