,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15990,2354,5375,0.438,392,1064,0.368,1962,4311,0.455,1349,1724,0.782,826,2070,2896,1228,523,357,925,1430,6449
1,Team/G,,242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,43.9,18.6,7.9,5.4,14.0,21.7,97.7
2,Lg Rank,,8,22,16,24.0,19,22,6.0,19,11,28.0,2,3,3.0,6,10,4,29,15,9,7,28,13
3,Year/Year,,0.4%,-2.6%,-1.6%,-0.005,-16.7%,-20.0%,0.015,0.8%,4.3%,-0.016,5.3%,5.3%,0.0,12.3%,-3.2%,0.8%,-5.3%,11.3%,-2.7%,-8.9%,-0.3%,-2.1%
4,Opponent,66.0,15990,2305,5304,0.435,442,1259,0.351,1863,4045,0.461,1179,1617,0.729,794,1998,2792,1292,433,398,985,1428,6231
5,Opponent/G,,242.3,34.9,80.4,0.435,6.7,19.1,0.351,28.2,61.3,0.461,17.9,24.5,0.729,12.0,30.3,42.3,19.6,6.6,6.0,14.9,21.6,94.4
6,Lg Rank,,8,8,12,6.0,21,22,16.0,5,9,6.0,24,25,2.0,24,12,17,6,3,27,10,4,10
7,Year/Year,,0.4%,-6.7%,-3.6%,-0.015,7.5%,9.9%,-0.008,-9.6%,-7.2%,-0.012,-9.5%,-6.9%,-0.021,6.0%,-5.2%,-2.3%,-3.9%,-12.5%,5.9%,7.1%,0.9%,-6.4%
