Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,20.0,MIN,NBA,PF,63,1511,8.9,0.552,0.54,0.123,3.6,13.4,8.3,6.4,1.1,3.4,10.8,12.0,0.5,0.9,1.4,0.046,-3.4,-0.3,-3.8,-0.7
2021-22,21.0,MIN,NBA,PF,22,551,7.0,0.453,0.444,0.077,6.1,12.4,9.1,4.6,1.9,2.3,12.5,12.7,-0.2,0.6,0.4,0.032,-5.4,-0.3,-5.8,-0.5
Career,,,NBA,,85,2062,8.4,0.525,0.513,0.11,4.3,13.1,8.5,5.9,1.3,3.1,11.3,12.2,0.3,1.5,1.8,0.042,-4.0,-0.3,-4.3,-1.2
