,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,33,49,32,50,-3.17,-0.27,-3.44,100.1,103.5,93.0,0.269,0.226,0.456,11.2,22.1,0.202,0.487,12.0,79.3,0.188,Time Warner Cable Arena,704886
1,Lg Rank,22,9,23,23,23.0,20.0,25.0,28.0,9.0,20.0,15.0,24.0,30.0,1.0,29.0,14.0,9.0,26.0,1.0,8.0,,19
