,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,75.0,18175,3124,6772,0.461,1136,3095,0.367,1988,3677,0.541,1392,1787,0.779,791,2729,3520,1849,460,363,953,1462,8776
1,Team/G,,242.3,41.7,90.3,0.461,15.1,41.3,0.367,26.5,49.0,0.541,18.6,23.8,0.779,10.5,36.4,46.9,24.7,6.1,4.8,12.7,19.5,117.0
2,Lg Rank,,1,9,9,16.0,2,2,10.0,26,28,4.0,10,11,14.0,11,4,4,14,29,16,2,6,3
3,Year/Year,,0.5%,7.3%,4.0%,0.015,21.5%,12.7%,0.027,0.6%,-2.4%,0.016,-1.2%,-5.9%,0.037,3.9%,3.5%,3.6%,5.4%,-5.6%,13.1%,-10.7%,-3.1%,7.5%
4,Opponent,75.0,18175,3143,6868,0.458,919,2615,0.351,2224,4253,0.523,1200,1578,0.76,782,2625,3407,1794,525,311,896,1601,8405
5,Opponent/G,,242.3,41.9,91.6,0.458,12.3,34.9,0.351,29.7,56.7,0.523,16.0,21.0,0.76,10.4,35.0,45.4,23.9,7.0,4.1,11.9,21.3,112.1
6,Lg Rank,,1,21,26,13.0,17,20,10.0,22,24,13.0,5,6,7.0,21,17,19,10,5,5,30,9,16
7,Year/Year,,0.5%,2.4%,2.7%,-0.001,9.5%,7.2%,0.007,-0.3%,0.0%,-0.002,-6.3%,-4.3%,-0.016,2.3%,1.1%,1.3%,-2.5%,-10.7%,-7.6%,-8.0%,-8.1%,1.7%
