,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3269,7282,0.449,631,1915,0.33,2638,5367,0.492,1140,1586,0.719,908,2838,3746,1732,574,310,973,1467,8309
1,Team/G,,241.5,39.9,88.8,0.449,7.7,23.4,0.33,32.2,65.5,0.492,13.9,19.3,0.719,11.1,34.6,45.7,21.1,7.0,3.8,11.9,17.9,101.3
2,Lg Rank,,13,7,1,22.0,27,26,28.0,2,2,23.0,30,29,29.0,8,5,4,24,25,29,3,3,26
3,Year/Year,,-0.4%,5.1%,2.8%,0.01,-14.7%,-10.8%,-0.015,11.3%,8.7%,0.011,-18.5%,-24.3%,0.051,-11.1%,2.2%,-1.4%,8.7%,0.2%,2.0%,-12.3%,-5.8%,-0.6%
4,Opponent,82.0,19805,3144,6830,0.46,767,2098,0.366,2377,4732,0.502,1346,1726,0.78,656,2861,3517,1929,551,339,1046,1434,8401
5,Opponent/G,,241.5,38.3,83.3,0.46,9.4,25.6,0.366,29.0,57.7,0.502,16.4,21.0,0.78,8.0,34.9,42.9,23.5,6.7,4.1,12.8,17.5,102.5
6,Lg Rank,,13,9,8,20.0,11,8,21.0,11,10,14.0,8,8,24.0,1,25,10,21,4,6,27,30,7
7,Year/Year,,-0.4%,-1.2%,-1.1%,-0.001,28.7%,25.0%,0.011,-8.1%,-9.4%,0.007,-0.4%,0.0%,-0.003,-9.5%,3.5%,0.8%,9.2%,-5.5%,-7.4%,-4.8%,-19.1%,1.1%
