Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,21.0,UTA,NBA,SG,79,71,33.4,7.5,17.2,0.437,2.4,7.0,0.34,5.2,10.3,0.502,0.506,3.0,3.8,0.805,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,20.5
2018-19,22.0,UTA,NBA,SG,77,77,33.7,8.6,19.9,0.432,2.4,6.7,0.362,6.1,13.1,0.468,0.493,4.1,5.1,0.806,0.8,3.3,4.1,4.2,1.4,0.4,2.8,2.7,23.8
2019-20,23.0,UTA,NBA,SG,69,69,34.3,8.7,19.4,0.449,2.5,6.9,0.366,6.2,12.6,0.494,0.513,4.0,4.7,0.863,0.8,3.6,4.4,4.3,1.0,0.2,2.7,2.5,24.0
2020-21,24.0,UTA,NBA,PG,53,53,33.4,9.0,20.6,0.438,3.4,8.7,0.386,5.7,11.9,0.476,0.52,5.0,6.0,0.845,0.9,3.5,4.4,5.2,1.0,0.3,2.8,2.2,26.4
2021-22,25.0,UTA,NBA,SG,10,10,32.6,9.5,22.1,0.43,3.4,10.8,0.315,6.1,11.3,0.54,0.507,3.5,3.9,0.897,1.3,2.9,4.2,5.3,1.5,0.2,3.1,2.6,25.9
Career,,,NBA,,288,280,33.7,8.4,19.3,0.438,2.6,7.3,0.36,5.8,11.9,0.486,0.507,4.0,4.8,0.831,0.8,3.4,4.1,4.3,1.3,0.3,2.8,2.6,23.5
