,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,54,28,50,32,3.41,-0.29,3.13,110.4,106.8,94.3,0.382,0.227,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,Pepsi Center,706165
1,Lg Rank,5,24,8,8,8.0,24.0,8.0,7.0,8.0,6.0,1.0,15.0,7.0,24.0,15.0,1.0,5.0,8.0,23.0,25.0,,17
