,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,40,42,43,39,0.78,-0.43,0.35,104.9,104.1,89.9,0.393,0.158,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.286,Amway Arena,700887
1,Lg Rank,16,14,11,11,11.0,27.0,11.0,22.0,6.0,26.0,1.0,28.0,13.0,30.0,4.0,5.0,6.0,8.0,13.0,29.0,,18
