,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,2951,6599,0.447,518,1503,0.345,2433,5096,0.477,1476,1835,0.804,996,2230,3226,1736,660,358,1070,1585,7896
1,Team/G,,241.5,36.0,80.5,0.447,6.3,18.3,0.345,29.7,62.1,0.477,18.0,22.4,0.804,12.1,27.2,39.3,21.2,8.0,4.4,13.0,19.3,96.3
2,Lg Rank,,18,25,19,24.0,13,12,21.0,24,21,23.0,18,28,3.0,4,30,27,16,5,21,4,5,24
3,Year/Year,,-0.3%,-0.8%,2.3%,-0.014,5.5%,8.3%,-0.009,-2.0%,0.6%,-0.013,-8.1%,-9.7%,0.014,9.1%,-6.4%,-2.1%,3.7%,26.2%,2.3%,5.7%,-7.6%,-1.9%
4,Opponent,82.0,19805,2904,6218,0.467,529,1440,0.367,2375,4778,0.497,1434,1869,0.767,868,2385,3253,1573,566,339,1286,1743,7771
5,Opponent/G,,241.5,35.4,75.8,0.467,6.5,17.6,0.367,29.0,58.3,0.497,17.5,22.8,0.767,10.6,29.1,39.7,19.2,6.9,4.1,15.7,21.3,94.8
6,Lg Rank,,18,7,1,20.0,15,13,23.0,5,2,22.0,6,6,19.0,12,3,6,3,5,4,4,11,7
7,Year/Year,,-0.3%,-1.6%,-2.1%,0.003,10.2%,2.9%,0.024,-3.8%,-3.5%,-0.002,2.9%,-0.1%,0.022,8.4%,2.7%,4.2%,-0.6%,16.7%,1.8%,16.5%,-1.4%,-0.0%
