,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3128,7042,0.444,967,2688,0.36,2161,4354,0.496,1167,1530,0.763,666,2717,3383,1858,578,310,1008,1578,8390
1,Team/G,,241.5,38.1,85.9,0.444,11.8,32.8,0.36,26.4,53.1,0.496,14.2,18.7,0.763,8.1,33.1,41.3,22.7,7.0,3.8,12.3,19.2,102.3
2,Lg Rank,,12,29,17,26.0,5,4,17.0,28,27,21.0,29,29,19.0,30,21,27,19,25,29,1,10,28
3,Year/Year,,0.1%,5.4%,4.3%,0.005,10.1%,8.7%,0.005,3.4%,1.8%,0.008,-4.0%,0.9%,-0.039,2.9%,8.0%,7.0%,9.0%,-5.9%,1.0%,3.7%,0.7%,4.5%
4,Opponent,82.0,19805,3219,6870,0.469,874,2411,0.363,2345,4459,0.526,1327,1754,0.757,725,3027,3752,1929,594,369,1127,1604,8639
5,Opponent/G,,241.5,39.3,83.8,0.469,10.7,29.4,0.363,28.6,54.4,0.526,16.2,21.4,0.757,8.8,36.9,45.8,23.5,7.2,4.5,13.7,19.6,105.4
6,Lg Rank,,12,14,5,23.0,16,16,15.0,10,6,25.0,13,16,6.0,5,29,27,15,7,8,23,20,12
7,Year/Year,,0.1%,6.1%,6.1%,0.0,10.9%,16.2%,-0.017,4.4%,1.3%,0.016,-6.0%,-4.0%,-0.016,-0.3%,3.6%,2.8%,10.7%,11.0%,31.8%,-8.0%,0.8%,4.5%
