,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,1,Chauncey Billups,SG,6-3,202,"September 25, 1976",United States,16,Colorado
1,12,Will Bynum,PG,6-0,185,"January 4, 1983",United States,6,"Arizona, Georgia Tech"
2,5,Kentavious Caldwell-Pope,SG,6-5,204,"February 18, 1993",United States,R,Georgia
3,13,Luigi Datome,SF,6-8,215,"November 27, 1987",Italy,R,
4,0,Andre Drummond,C,6-10,279,"August 10, 1993",United States,1,UConn
5,55,Josh Harrellson,C,6-10,275,"February 12, 1989",United States,2,Kentucky
6,7,Brandon Jennings,PG,6-1,170,"September 23, 1989",United States,4,
7,33,Jonas Jerebko,PF,6-10,231,"March 2, 1987",Sweden,3,
8,9,Tony Mitchell,PF,6-8,235,"April 7, 1992",United States,R,University of North Texas
9,10,Greg Monroe,PF,6-11,265,"June 4, 1990",United States,3,Georgetown
10,25,Kyle Singler,SF,6-8,228,"May 4, 1988",United States,1,Duke
11,34,Peyton Siva,SG,6-0,185,"October 24, 1990",United States,R,Louisville
12,6,Josh Smith,SF,6-9,225,"December 5, 1985",United States,9,
13,3,Rodney Stuckey,SG,6-5,210,"April 21, 1986",United States,6,Eastern Washington
14,31,Charlie Villanueva,PF,6-11,232,"August 24, 1984",United States,8,UConn
