,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2020-21,24.0,ORL,NBA,PF,7,101,16.5,0.638,0.536,0.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,0.158,0.4,-0.7,-0.3,0.0
1,Career,,,NBA,,7,101,16.5,0.638,0.536,0.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,0.158,0.4,-0.7,-0.3,0.0
