Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016-17,19.0,LAL,NBA,C,38.0,609.0,17.0,0.547,0.013,0.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,0.6,0.5,1.1,0.086,-1.2,-0.6,-1.7,0.0
2017-18,20.0,LAL,NBA,C,43.0,410.0,15.3,0.557,0.008,0.418,11.8,20.1,16.0,8.8,0.9,3.0,15.3,17.6,0.5,0.5,1.0,0.118,-1.8,-0.3,-2.0,0.0
2018-19,21.0,TOT,NBA,C,59.0,1040.0,18.9,0.604,0.0,0.332,11.9,24.2,18.2,9.1,0.6,4.0,13.9,20.3,1.9,1.3,3.2,0.148,-0.2,-0.2,-0.5,0.4
2018-19,21.0,LAL,NBA,C,33.0,516.0,19.5,0.633,0.0,0.342,11.0,21.2,16.2,7.3,0.4,4.3,12.9,20.5,1.1,0.6,1.8,0.165,-0.3,0.1,-0.2,0.2
2018-19,21.0,LAC,NBA,C,26.0,524.0,18.3,0.574,0.0,0.323,12.7,27.2,20.2,10.9,0.9,3.6,14.8,20.1,0.7,0.7,1.4,0.132,-0.2,-0.5,-0.7,0.2
2019-20,22.0,LAC,NBA,C,72.0,1326.0,21.7,0.651,0.005,0.431,15.9,26.4,21.3,9.1,0.6,4.4,11.8,16.4,4.4,2.3,6.6,0.241,1.9,0.8,2.8,1.6
2020-21,23.0,LAC,NBA,C,72.0,1609.0,19.1,0.693,0.01,0.434,13.6,22.4,18.1,7.9,0.7,3.4,14.7,15.1,4.8,2.1,6.9,0.206,0.7,0.0,0.7,1.1
2021-22,24.0,LAC,NBA,C,21.0,513.0,19.9,0.698,0.0,0.603,11.4,23.8,17.8,7.7,0.8,3.0,13.5,14.5,1.6,0.9,2.5,0.236,1.0,0.7,1.7,0.5
Career,,,NBA,,305.0,5507.0,19.2,0.633,0.006,0.387,12.8,23.6,18.3,8.5,0.7,3.8,13.2,17.1,13.7,7.6,21.4,0.186,0.5,0.1,0.6,3.6
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAC,NBA,,191.0,3972.0,20.0,0.659,0.006,0.432,14.0,24.6,19.4,8.7,0.7,3.7,13.6,16.1,11.5,6.0,17.5,0.212,1.0,0.3,1.3,3.3
3 seasons,,LAL,NBA,,114.0,1535.0,17.4,0.58,0.007,0.3,9.7,21.2,15.4,8.0,0.8,4.0,12.4,19.7,2.2,1.6,3.9,0.121,-1.0,-0.3,-1.3,0.3
