,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,51,31,52,30,4.29,0.13,4.42,112.7,108.2,96.1,0.312,0.329,0.537,12.0,21.5,0.233,0.506,12.1,76.9,0.211,STAPLES Center,782609
1,Lg Rank,5,23,4,4,4.0,11.0,4.0,5.0,12.0,16.0,1.0,9.0,4.0,6.0,23.0,3.0,6.0,21.0,10.0,13.0,,10
