Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,27.0,MIN,NBA,PF,60.0,1075.0,11.2,0.594,0.532,0.234,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,1.4,0.6,1.9,0.087,-0.9,0.2,-0.7,0.3
2016-17,28.0,MIN,NBA,PF,65.0,1190.0,11.0,0.526,0.497,0.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,0.059,-1.8,0.2,-1.6,0.1
2017-18,29.0,MIN,NBA,PF,67.0,1371.0,12.6,0.581,0.493,0.121,4.4,18.8,11.5,8.7,1.8,1.0,11.7,14.3,1.7,1.1,2.8,0.097,-0.1,0.2,0.1,0.7
2018-19,30.0,SAC,NBA,PF,77.0,1788.0,15.4,0.585,0.433,0.155,7.0,18.8,12.8,11.1,1.4,2.7,11.5,16.5,2.7,1.9,4.5,0.122,0.4,0.5,0.9,1.3
2019-20,31.0,SAC,NBA,PF,72.0,2011.0,15.7,0.602,0.49,0.129,6.1,19.9,12.8,14.7,1.5,1.9,12.5,17.0,3.4,1.9,5.3,0.127,1.2,0.5,1.7,1.9
2020-21,32.0,TOT,NBA,PF,37.0,595.0,12.9,0.554,0.434,0.26,5.4,18.5,11.9,16.2,1.2,0.8,13.1,18.4,0.5,0.3,0.9,0.071,-1.4,-1.1,-2.5,-0.1
2020-21,32.0,SAC,NBA,PF,26.0,439.0,12.7,0.555,0.387,0.28,6.0,19.5,12.6,15.3,0.9,0.4,14.3,19.3,0.3,0.1,0.5,0.052,-1.3,-1.7,-3.0,-0.1
2020-21,32.0,MIA,NBA,PF,11.0,156.0,13.3,0.55,0.587,0.196,3.7,15.8,9.9,18.7,2.2,2.0,9.1,15.9,0.2,0.2,0.4,0.122,-1.9,0.7,-1.2,0.0
2021-22,33.0,GSW,NBA,C,12.0,186.0,20.3,0.661,0.459,0.18,7.6,23.4,15.7,16.9,2.8,2.2,17.5,18.2,0.4,0.5,0.9,0.233,1.7,2.0,3.7,0.3
Career,,,NBA,,390.0,8216.0,13.7,0.581,0.477,0.162,5.8,18.9,12.3,11.9,1.5,1.7,12.8,15.9,10.6,7.2,17.8,0.104,-0.1,0.3,0.2,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,192.0,3636.0,11.6,0.564,0.504,0.167,5.0,18.3,11.6,9.8,1.6,1.3,13.3,14.5,3.6,2.6,6.2,0.081,-0.9,0.2,-0.7,1.2
3 seasons,,SAC,NBA,,175.0,4238.0,15.3,0.59,0.455,0.156,6.5,19.4,12.8,13.3,1.4,2.1,12.3,17.0,6.4,3.9,10.4,0.117,0.6,0.3,0.9,3.1
1 season,,GSW,NBA,,12.0,186.0,20.3,0.661,0.459,0.18,7.6,23.4,15.7,16.9,2.8,2.2,17.5,18.2,0.4,0.5,0.9,0.233,1.7,2.0,3.7,0.3
1 season,,MIA,NBA,,11.0,156.0,13.3,0.55,0.587,0.196,3.7,15.8,9.9,18.7,2.2,2.0,9.1,15.9,0.2,0.2,0.4,0.122,-1.9,0.7,-1.2,0.0
