Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,24.0,UTA,NBA,SF,69,4,16.7,1.7,4.1,0.423,0.6,1.7,0.356,1.1,2.4,0.47,0.496,0.9,1.1,0.803,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,5.0
2018-19,25.0,UTA,NBA,SF,82,16,20.4,2.0,4.2,0.475,0.8,2.1,0.386,1.2,2.0,0.569,0.574,0.4,0.5,0.762,0.3,3.2,3.5,1.5,0.7,0.3,0.9,2.1,5.2
2019-20,26.0,UTA,NBA,SF,71,62,28.9,2.2,5.1,0.433,1.3,3.4,0.377,0.9,1.7,0.545,0.559,0.6,0.8,0.764,0.4,5.1,5.5,2.5,0.8,0.5,0.9,2.8,6.3
2020-21,27.0,UTA,NBA,SF,71,71,31.6,2.5,5.5,0.444,1.5,3.9,0.385,1.0,1.6,0.586,0.58,0.5,0.6,0.848,1.2,5.6,6.8,2.5,0.8,0.5,1.2,2.6,7.0
2021-22,28.0,UTA,NBA,SF,8,8,30.6,2.3,5.5,0.409,1.0,3.8,0.267,1.3,1.8,0.714,0.5,0.1,0.1,1.0,1.0,3.5,4.5,2.3,1.4,0.6,1.0,2.3,5.6
Career,,,NBA,,301,161,24.4,2.1,4.8,0.443,1.1,2.8,0.375,1.1,1.9,0.543,0.554,0.6,0.7,0.795,0.6,4.2,4.8,2.0,0.7,0.4,0.9,2.3,5.8
