,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,2,Marcus Banks,PG,6-2,200,"November 19, 1981",United States,3,UNLV
1,10,Leandro Barbosa,SG,6-3,194,"November 28, 1982",Brazil,3,
2,19,Raja Bell,SG,6-5,204,"September 19, 1976",U.S. Virgin Islands,6,"Boston University, Florida International University"
3,11,Pat Burke,C,6-11,250,"December 14, 1973",Ireland,2,Auburn
4,3,Boris Diaw,PF,6-8,250,"April 16, 1982",France,3,
5,22,James Jones,SF,6-8,218,"October 4, 1980",United States,3,Miami (FL)
6,20,Jumaine Jones,SF,6-8,218,"February 10, 1979",United States,7,Georgia
7,31,Shawn Marion,SF,6-7,220,"May 7, 1978",United States,7,"Vincennes University, UNLV"
8,4,Sean Marks,PF,6-10,250,"August 23, 1975",New Zealand,6,California
9,13,Steve Nash,PG,6-3,195,"February 7, 1974",South Africa,10,Santa Clara
10,52,Eric Piatkowski,SG,6-7,215,"September 30, 1970",United States,12,Nebraska
11,8,Jalen Rose,SF,6-8,210,"January 30, 1973",United States,12,Michigan
12,1,Amar'e Stoudemire,C,6-10,245,"November 16, 1982",United States,4,
13,40,Kurt Thomas,C,6-9,230,"October 4, 1972",United States,11,TCU
