Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,22.0,CHO,NBA,C,81.0,1708.0,12.5,0.513,0.385,0.282,4.4,17.2,10.7,9.0,1.1,2.0,8.9,17.1,1.2,2.1,3.3,0.093,-1.0,0.2,-0.8,0.5
2016-17,23.0,CHO,NBA,C,75.0,1954.0,13.0,0.502,0.441,0.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,0.056,-0.5,-0.6,-1.2,0.4
2017-18,24.0,CHO,NBA,PF,79.0,1835.0,14.4,0.545,0.383,0.271,2.7,14.5,8.5,11.0,1.0,0.9,7.6,20.5,2.3,1.3,3.6,0.094,0.6,-0.8,-0.2,0.8
2018-19,25.0,CHO,NBA,C,47.0,755.0,16.8,0.587,0.466,0.359,5.5,18.1,11.7,12.9,0.8,1.4,10.6,22.1,1.3,0.5,1.8,0.114,1.4,-1.1,0.3,0.4
2019-20,26.0,PHO,NBA,C,39.0,777.0,14.2,0.545,0.404,0.293,4.9,20.4,12.6,14.3,0.9,1.1,9.6,21.0,0.7,0.7,1.4,0.087,-0.1,-0.4,-0.5,0.3
2020-21,27.0,PHO,NBA,C,47.0,715.0,15.8,0.547,0.331,0.233,5.8,23.7,14.9,15.3,1.0,2.1,7.2,19.0,1.1,0.9,2.0,0.133,0.3,0.8,1.1,0.6
2021-22,28.0,PHO,NBA,C,7.0,154.0,23.1,0.675,0.259,0.224,4.9,16.5,10.9,10.6,2.1,3.4,7.3,19.2,0.5,0.2,0.8,0.236,3.0,1.3,4.3,0.2
Career,,,NBA,,375.0,7898.0,14.1,0.535,0.403,0.259,4.0,17.2,10.5,12.0,1.0,1.5,8.5,20.1,7.6,7.6,15.1,0.092,0.0,-0.4,-0.4,3.3
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHO,NBA,,282.0,6252.0,13.7,0.529,0.414,0.258,3.6,16.1,9.8,11.4,1.0,1.5,8.5,20.2,5.2,5.8,11.0,0.084,-0.1,-0.5,-0.6,2.2
3 seasons,,PHO,NBA,,93.0,1646.0,15.7,0.558,0.36,0.262,5.3,21.5,13.4,14.4,1.0,1.8,8.4,20.0,2.3,1.8,4.2,0.121,0.3,0.3,0.6,1.1
