Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,20.0,NYK,NBA,C,66,1360,22.0,0.692,0.0,0.464,13.3,19.4,16.3,4.2,1.8,10.0,9.1,12.1,4.0,2.2,6.1,0.217,0.1,2.4,2.5,1.6
2019-20,21.0,NYK,NBA,C,61,1412,23.5,0.726,0.0,0.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,4.8,2.0,6.8,0.23,1.6,1.4,2.9,1.8
2020-21,22.0,NYK,NBA,C,31,853,17.7,0.642,0.0,0.301,14.5,17.5,16.0,2.9,2.1,5.0,11.5,11.8,1.8,1.7,3.4,0.192,-0.3,1.1,0.9,0.6
2021-22,23.0,NYK,NBA,C,10,274,17.9,0.79,0.0,0.686,11.9,20.6,16.2,6.1,0.9,5.7,14.9,8.5,0.9,0.2,1.1,0.195,-0.7,0.2,-0.5,0.1
Career,,,NBA,,168,3899,21.3,0.701,0.0,0.427,13.6,18.9,16.2,4.0,1.8,7.9,9.6,12.2,11.4,6.0,17.4,0.215,0.5,1.6,2.1,4.0
