,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3118,6603,0.472,779,2179,0.358,2339,4424,0.529,1814,2549,0.712,920,2797,3717,1755,621,461,1323,1676,8829
1,Team/G,,241.8,38.0,80.5,0.472,9.5,26.6,0.358,28.5,54.0,0.529,22.1,31.1,0.712,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7
2,Lg Rank,,15,15,26,5.0,1,1,16.0,25,30,2.0,1,1,28.0,15,3,4,18,17,3,29,15,2
3,Year/Year,,0.3%,-0.2%,-2.6%,0.012,-10.2%,-8.0%,-0.009,3.6%,0.2%,0.017,15.3%,22.1%,-0.042,1.2%,5.5%,4.4%,-7.7%,-8.5%,28.4%,-1.9%,0.8%,1.6%
4,Opponent,82.0,19830,3197,7218,0.443,666,1889,0.353,2531,5329,0.475,1395,1844,0.757,977,2439,3416,1821,704,460,1149,1993,8455
5,Opponent/G,,241.8,39.0,88.0,0.443,8.1,23.0,0.353,30.9,65.0,0.475,17.0,22.5,0.757,11.9,29.7,41.7,22.2,8.6,5.6,14.0,24.3,103.1
6,Lg Rank,,15,24,29,7.0,20,25,9.0,21,26,7.0,10,11,15.0,28,3,8,17,28,26,22,1,23
7,Year/Year,,0.3%,0.4%,3.0%,-0.012,0.8%,5.1%,-0.015,0.3%,2.3%,-0.01,1.5%,4.1%,-0.019,11.5%,-3.9%,0.0%,-2.0%,1.6%,-7.6%,-5.0%,19.1%,0.6%
