Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,23.0,PHO,NBA,PF,57,1255,12.9,0.586,0.672,0.141,4.3,12.4,8.3,7.7,1.4,1.4,6.9,15.7,1.7,1.0,2.7,0.102,0.8,-0.4,0.3,0.7
2020-21,24.0,PHO,NBA,PF,60,1437,11.8,0.563,0.694,0.122,2.6,12.9,7.9,8.0,1.3,1.0,7.3,17.0,1.2,1.4,2.6,0.086,0.0,-0.6,-0.6,0.5
2021-22,25.0,PHO,NBA,PF,24,559,12.2,0.559,0.618,0.152,1.5,13.1,7.5,7.8,1.5,1.1,7.7,17.1,0.4,0.8,1.2,0.103,-0.2,0.1,-0.2,0.3
Career,,,NBA,,141,3251,12.3,0.571,0.672,0.134,3.1,12.7,8.0,7.8,1.4,1.2,7.2,16.5,3.3,3.1,6.4,0.095,0.3,-0.4,-0.2,1.5
