Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,CHO,NBA,C,19,4,6.1,0.9,1.9,0.5,0.1,0.4,0.143,0.9,1.5,0.586,0.514,0.5,0.6,0.818,0.3,1.1,1.4,0.1,0.1,0.3,0.3,0.7,2.4
2021-22,20.0,CHO,NBA,C,2,1,6.0,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.5,0.0,0.5,0.0,0.5,0.5,3.5
Career,,,NBA,,21,5,6.0,1.0,2.0,0.5,0.0,0.3,0.143,1.0,1.7,0.571,0.512,0.5,0.6,0.833,0.4,1.0,1.4,0.1,0.1,0.2,0.3,0.7,2.5
