,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19930,3036,6955,0.437,584,1640,0.356,2452,5315,0.461,1398,1861,0.751,989,2629,3618,1738,579,304,1163,1640,8054
1,Team/G,,243.0,37.0,84.8,0.437,7.1,20.0,0.356,29.9,64.8,0.461,17.0,22.7,0.751,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2
2,Lg Rank,,4,19,8,27.0,18,20,18.0,16,5,29.0,17,18,20.0,6,14,11,20,24,29,10,11,22
3,Year/Year,,1.0%,1.4%,0.8%,0.003,6.8%,3.7%,0.01,0.2%,-0.1%,0.002,1.3%,1.9%,-0.005,-1.5%,11.4%,7.6%,2.6%,-10.5%,-9.0%,1.2%,-5.6%,1.8%
4,Opponent,82.0,19930,3097,6847,0.452,765,2083,0.367,2332,4764,0.49,1365,1803,0.757,841,2648,3489,2037,587,461,1144,1599,8324
5,Opponent/G,,243.0,37.8,83.5,0.452,9.3,25.4,0.367,28.4,58.1,0.49,16.6,22.0,0.757,10.3,32.3,42.5,24.8,7.2,5.6,14.0,19.5,101.5
6,Lg Rank,,4,16,20,12.0,30,30,22.0,8,5,13.0,8,8,16.0,5,22,15,28,6,27,24,24,16
7,Year/Year,,1.0%,-0.4%,4.9%,-0.024,25.4%,27.1%,-0.005,-6.7%,-2.5%,-0.022,-7.1%,-9.3%,0.018,-5.4%,3.3%,1.1%,3.8%,-5.9%,-17.7%,-8.4%,-1.0%,0.3%
