,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3148,6348,0.496,717,1809,0.396,2431,4539,0.536,1423,1887,0.754,676,2490,3166,1890,710,441,1143,1533,8436
1,Team/G,,242.4,38.4,77.4,0.496,8.7,22.1,0.396,29.6,55.4,0.536,17.4,23.0,0.754,8.2,30.4,38.6,23.0,8.7,5.4,13.9,18.7,102.9
2,Lg Rank,,4,5,30,1.0,3,6,2.0,19,28,1.0,12,10,16.0,28,16,30,7,3,10,4,8,5
3,Year/Year,,-0.2%,3.6%,-2.0%,0.027,56.0%,41.4%,0.037,-5.7%,-12.6%,0.039,-7.5%,-5.0%,-0.021,-20.7%,-2.7%,-7.2%,15.5%,-2.3%,-0.0%,-8.2%,-3.8%,4.5%
4,Opponent,82.0,19880,2919,6633,0.44,624,1783,0.35,2295,4850,0.473,1329,1735,0.766,921,2369,3290,1655,649,262,1280,1673,7791
5,Opponent/G,,242.4,35.6,80.9,0.44,7.6,21.7,0.35,28.0,59.1,0.473,16.2,21.2,0.766,11.2,28.9,40.1,20.2,7.9,3.2,15.6,20.4,95.0
6,Lg Rank,,4,6,10,6.0,21,24,11.0,4,5,10.0,8,7,27.0,20,5,5,5,17,1,5,10,5
7,Year/Year,,-0.2%,2.8%,1.4%,0.006,4.9%,8.9%,-0.013,2.3%,-1.1%,0.016,1.3%,-4.2%,0.041,2.0%,0.5%,0.9%,2.7%,-4.9%,-24.7%,-6.9%,-0.7%,2.7%
