,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,39,33,38,34,1.06,0.04,1.1,111.1,110.1,102.2,0.239,0.439,0.551,13.3,17.9,0.188,0.522,13.1,76.6,0.223,Chase Center,33457
1,Lg Rank,14,17,14,14,14.0,11.0,14.0,20.0,5.0,3.0,20.0,5.0,7.0,25.0,30.0,17.0,4.0,8.0,25.0,29.0,,16
