,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3128,7197,0.435,601,1670,0.36,2527,5527,0.457,1251,1700,0.736,1068,2537,3605,1876,685,550,1156,1554,8108
1,Team/G,,241.8,38.1,87.8,0.435,7.3,20.4,0.36,30.8,67.4,0.457,15.3,20.7,0.736,13.0,30.9,44.0,22.9,8.4,6.7,14.1,19.0,98.9
2,Lg Rank,,12,7,1,28.0,13,11,14.0,12,2,27.0,26,23,22.0,2,13,5,9,8,2,9,9,12
3,Year/Year,,0.6%,0.6%,2.5%,-0.008,10.9%,6.3%,0.015,-1.6%,1.4%,-0.014,-8.0%,-3.3%,-0.038,4.8%,3.0%,3.5%,-2.6%,0.6%,32.1%,0.2%,-1.7%,-0.1%
4,Opponent,82.0,19830,3152,6946,0.454,529,1519,0.348,2623,5427,0.483,1398,1841,0.759,1019,2757,3776,1893,658,362,1310,1567,8231
5,Opponent/G,,241.8,38.4,84.7,0.454,6.5,18.5,0.348,32.0,66.2,0.483,17.0,22.5,0.759,12.4,33.6,46.0,23.1,8.0,4.4,16.0,19.1,100.4
6,Lg Rank,,12,23,24,15.0,7,9,8.0,28,28,14.0,21,19,20.0,29,30,30,21,18,9,2,22,20
7,Year/Year,,0.6%,3.6%,2.5%,0.005,-2.8%,-2.0%,-0.003,5.0%,3.9%,0.005,-4.7%,-3.5%,-0.01,0.9%,3.8%,3.0%,6.3%,6.1%,-1.9%,0.5%,-1.3%,1.7%
