,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3105,6734,0.461,737,1960,0.376,2368,4774,0.496,1483,1913,0.775,715,2652,3367,1844,627,324,1201,1667,8430
1,Team/G,,242.4,37.9,82.1,0.461,9.0,23.9,0.376,28.9,58.2,0.496,18.1,23.3,0.775,8.7,32.3,41.1,22.5,7.6,4.0,14.6,20.3,102.8
2,Lg Rank,,4,24,28,13.0,18,23,5.0,21,18,20.0,14,13,16.0,28,25,28,16,17,26,21,18,24
3,Year/Year,,0.4%,-5.4%,-4.9%,-0.002,11.7%,6.6%,0.017,-9.7%,-9.0%,-0.004,-2.0%,-8.4%,0.05,-17.6%,-3.9%,-7.2%,-8.2%,-14.5%,-12.0%,-9.4%,-0.5%,-3.5%
4,Opponent,82.0,19880,3153,6824,0.462,896,2462,0.364,2257,4362,0.517,1546,1988,0.778,826,2689,3515,1941,694,420,1145,1646,8748
5,Opponent/G,,242.4,38.5,83.2,0.462,10.9,30.0,0.364,27.5,53.2,0.517,18.9,24.2,0.778,10.1,32.8,42.9,23.7,8.5,5.1,14.0,20.1,106.7
6,Lg Rank,,4,10,6,22.0,29,28,19.0,3,2,26.0,23,22,22.0,11,10,9,24,23,21,15,14,18
7,Year/Year,,0.4%,-5.2%,-5.1%,-0.001,6.8%,7.4%,-0.002,-9.3%,-11.0%,0.01,6.6%,4.5%,0.015,-10.8%,-2.7%,-4.8%,-2.3%,-3.9%,-3.9%,-12.5%,-8.6%,-2.2%
