Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,20.0,CLE,NBA,SG,59,1824,8.5,0.498,0.423,0.103,1.6,5.2,3.4,18.5,1.1,0.2,17.1,20.7,-1.3,0.0,-1.3,-0.034,-2.7,-2.8,-5.6,-1.7
2020-21,21.0,CLE,NBA,PG,54,1790,14.2,0.547,0.332,0.165,1.4,6.8,4.0,30.9,1.8,0.3,16.0,24.9,0.3,0.9,1.2,0.033,0.2,-1.8,-1.6,0.1
2021-22,22.0,CLE,NBA,PG,13,440,16.1,0.612,0.509,0.182,0.5,6.5,3.6,32.1,1.8,0.2,21.2,22.6,0.6,0.4,1.0,0.109,1.8,-1.0,0.8,0.3
Career,,,NBA,,126,4054,11.8,0.533,0.388,0.14,1.4,6.0,3.7,25.4,1.5,0.2,17.0,22.8,-0.4,1.3,0.9,0.011,-1.0,-2.2,-3.1,-1.2
