,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3388,6855,0.494,785,1965,0.399,2603,4890,0.532,1476,1827,0.808,737,2583,3320,2122,553,394,1189,1659,9037
1,Team/G,,242.7,41.3,83.6,0.494,9.6,24.0,0.399,31.7,59.6,0.532,18.0,22.3,0.808,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,110.2
2,Lg Rank,,7,1,2,1.0,1,2,1.0,5,26,1.0,26,30,1.0,30,3,19,1,26,14,9,3,1
3,Year/Year,,-0.3%,-1.2%,-4.4%,0.016,-6.2%,-6.3%,0.0,0.4%,-3.6%,0.021,24.1%,23.9%,0.002,-5.3%,-2.5%,-3.2%,-2.6%,0.7%,-4.4%,9.3%,-1.4%,1.7%
4,Opponent,82.0,19905,3238,7087,0.457,504,1387,0.363,2734,5700,0.48,1458,1901,0.767,1008,2504,3512,1548,566,304,1242,1759,8438
5,Opponent/G,,242.7,39.5,86.4,0.457,6.1,16.9,0.363,33.3,69.5,0.48,17.8,23.2,0.767,12.3,30.5,42.8,18.9,6.9,3.7,15.1,21.5,102.9
6,Lg Rank,,7,28,29,14.0,15,13,22.0,30,30,11.0,6,3,28.0,28,22,26,3,9,2,14,21,23
7,Year/Year,,-0.3%,-0.2%,-0.8%,0.003,-2.3%,-2.5%,0.001,0.3%,-0.3%,0.003,2.0%,-2.8%,0.036,-1.9%,-8.4%,-6.7%,0.1%,-4.2%,7.8%,2.0%,8.4%,0.1%
