,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,36,46,35,47,-2.24,-0.27,-2.52,104.9,107.3,94.7,0.35,0.137,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255,TD Waterhouse Centre,597942
1,Lg Rank,20,11,22,22,22.0,21.0,23.0,21.0,18.0,3.0,8.0,26.0,16.0,24.0,8.0,7.0,16.0,21.0,17.0,19.0,,27
