Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,MIN,NBA,SG,15,0,10.1,1.3,3.5,0.358,0.2,1.7,0.115,1.1,1.8,0.593,0.387,1.1,1.1,0.941,0.2,0.7,0.9,1.3,0.2,0.1,0.2,0.7,3.8
2020-21,21.0,MIN,NBA,SG,42,0,18.1,3.4,8.0,0.424,1.2,3.6,0.333,2.2,4.4,0.497,0.499,1.1,1.3,0.818,0.5,1.8,2.3,1.5,0.5,0.3,0.7,1.7,9.0
2021-22,22.0,MIN,NBA,SG,8,0,5.5,0.8,2.8,0.273,0.0,0.8,0.0,0.8,2.0,0.375,0.273,0.3,0.3,1.0,0.4,0.8,1.1,1.0,0.4,0.3,0.1,0.1,1.8
Career,,,NBA,,65,0,14.7,2.6,6.3,0.407,0.8,2.8,0.291,1.8,3.5,0.5,0.472,1.0,1.1,0.851,0.4,1.4,1.8,1.4,0.4,0.2,0.5,1.3,6.9
