,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,25,57,28,54,-4.82,-0.1,-4.92,105.2,110.1,98.1,0.238,0.342,0.512,13.3,20.0,0.18,0.525,12.8,75.6,0.187,Amway Center,734531
1,Lg Rank,26,5,25,25,25.0,19.0,25.0,25.0,18.0,11.0,21.0,14.0,21.0,19.0,29.0,23.0,17.0,17.0,30.0,12.0,,16
