,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,40.0,Harrison Barnes,SF,6-8,225,"May 30, 1992",us,R,UNC
1,20.0,Kent Bazemore,SG,6-4,195,"July 1, 1989",us,R,Old Dominion
2,15.0,Andris Biedrins,C,6-11,240,"April 2, 1986",lv,8,
3,12.0,Andrew Bogut,C,7-0,260,"November 28, 1984",au,7,Utah
4,30.0,Stephen Curry,PG,6-3,185,"March 14, 1988",us,3,Davidson
5,31.0,Festus Ezeli,C,6-11,255,"October 21, 1989",ng,R,Vanderbilt
6,23.0,Draymond Green,SF,6-6,230,"March 4, 1990",us,R,Michigan State
7,2.0,Jarrett Jack,SG,6-3,200,"October 28, 1983",us,7,Georgia Tech
8,44.0,Richard Jefferson,SF,6-7,233,"June 21, 1980",us,11,Arizona
9,22.0,Charles Jenkins,SG,6-3,220,"February 28, 1989",us,1,Hofstra
10,,Dwayne Jones,PF,6-11,250,"June 9, 1983",us,5,Saint Joseph's
11,7.0,Carl Landry,PF,6-9,248,"September 19, 1983",us,5,"Vincennes University, Purdue"
12,10.0,David Lee,PF,6-9,245,"April 29, 1983",us,7,Florida
13,,Scott Machado,PG,6-1,205,"June 8, 1990",us,R,Iona College
14,4.0,Brandon Rush,SF,6-6,220,"July 7, 1985",us,4,Kansas
15,22.0,Malcolm Thomas,PF,6-9,225,"November 8, 1988",us,1,"Pepperdine, San Diego State"
16,11.0,Klay Thompson,SG,6-6,215,"February 8, 1990",us,1,Washington State
17,3.0,Jeremy Tyler,C,6-10,260,"June 21, 1991",us,1,
