,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,47,35,49,33,2.5,-0.63,1.88,100.8,98.0,89.4,0.291,0.176,0.471,14.4,25.9,0.219,0.46,15.7,73.9,0.221,Continental Airlines Arena,613051
1,Lg Rank,9,21,8,8,8.0,25.0,10.0,25.0,4.0,18.0,20.0,18.0,15.0,19.0,27.0,19.0,7.0,3.0,3.0,15.0,,26
