,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3033,6515,0.466,791,2128,0.372,2242,4387,0.511,1401,1875,0.747,771,2774,3545,1651,550,410,1118,1545,8258
1,Team/G,,240.9,37.0,79.5,0.466,9.6,26.0,0.372,27.3,53.5,0.511,17.1,22.9,0.747,9.4,33.8,43.2,20.1,6.7,5.0,13.6,18.8,100.7
2,Lg Rank,,25,28,30,9.0,13,17,9.0,24,26,9.0,22,16,24.0,19,13,19,28,29,8,13,8,28
3,Year/Year,,-1.0%,2.6%,-1.2%,0.017,14.0%,8.8%,0.017,-0.9%,-5.4%,0.023,-0.1%,-0.5%,0.003,-12.4%,4.1%,0.0%,6.2%,-12.8%,-3.5%,-8.7%,-6.6%,3.1%
4,Opponent,82.0,19755,2978,6723,0.443,671,1874,0.358,2307,4849,0.476,1308,1701,0.769,742,2554,3296,1463,598,312,995,1655,7935
5,Opponent/G,,240.9,36.3,82.0,0.443,8.2,22.9,0.358,28.1,59.1,0.476,16.0,20.7,0.769,9.0,31.1,40.2,17.8,7.3,3.8,12.1,20.2,96.8
6,Lg Rank,,25,2,3,2.0,3,2,17.0,9,15,1.0,6,6,10.0,4,2,1,1,8,3,29,12,1
7,Year/Year,,-1.0%,2.0%,2.7%,-0.003,3.4%,3.0%,0.001,1.6%,2.5%,-0.004,-4.8%,-7.7%,0.023,-2.9%,1.3%,0.3%,-6.7%,-8.3%,-19.0%,-13.2%,1.6%,0.9%
