,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,22.0,LAC,NBA,C,12.0,0.0,5.3,1.2,2.7,0.438,0.8,1.7,0.45,0.4,1.0,0.417,0.578,0.4,0.4,1.0,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,3.5
1,2020-21,23.0,TOT,NBA,PF,39.0,0.0,7.2,0.8,2.3,0.371,0.3,1.3,0.26,0.5,1.0,0.513,0.444,0.4,0.5,0.8,0.3,1.2,1.5,0.4,0.2,0.3,0.4,0.9,2.4
2,2020-21,23.0,LAC,NBA,PF,23.0,0.0,4.1,0.4,1.4,0.281,0.2,0.8,0.222,0.2,0.6,0.357,0.344,0.2,0.3,0.833,0.0,0.6,0.6,0.2,0.1,0.1,0.3,0.8,1.2
3,2020-21,23.0,CLE,NBA,PF,16.0,0.0,11.6,1.5,3.6,0.421,0.6,2.0,0.281,0.9,1.6,0.6,0.5,0.7,0.9,0.786,0.7,2.2,2.9,0.8,0.4,0.6,0.6,1.1,4.3
4,Career,,,NBA,,51.0,0.0,6.7,0.9,2.4,0.388,0.4,1.4,0.314,0.5,1.0,0.49,0.479,0.4,0.5,0.84,0.3,1.1,1.4,0.4,0.2,0.3,0.3,0.9,2.7
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,LAC,NBA,,35.0,0.0,4.5,0.7,1.8,0.359,0.4,1.1,0.342,0.3,0.7,0.385,0.461,0.3,0.3,0.909,0.1,0.7,0.7,0.2,0.1,0.1,0.2,0.8,2.0
7,1 season,,CLE,NBA,,16.0,0.0,11.6,1.5,3.6,0.421,0.6,2.0,0.281,0.9,1.6,0.6,0.5,0.7,0.9,0.786,0.7,2.2,2.9,0.8,0.4,0.6,0.6,1.1,4.3
