,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3169,7141,0.444,623,1831,0.34,2546,5310,0.479,1474,1848,0.798,999,2797,3796,1851,643,393,1112,1455,8435
1,Team/G,,241.2,38.6,87.1,0.444,7.6,22.3,0.34,31.0,64.8,0.479,18.0,22.5,0.798,12.2,34.1,46.3,22.6,7.8,4.8,13.6,17.7,102.9
2,Lg Rank,,18,20,8,25.0,28,29,24.0,6,3,29.0,15,19,6.0,2,9,3,14,15,16,12,2,23
3,Year/Year,,-0.6%,0.1%,-0.4%,0.002,-4.3%,4.4%,-0.031,1.3%,-2.0%,0.015,8.9%,7.4%,0.01,10.1%,-3.2%,0.0%,-1.0%,29.9%,-16.4%,-2.5%,-5.8%,1.2%
4,Opponent,82.0,19780,3236,7099,0.456,731,2121,0.345,2505,4978,0.503,1197,1555,0.77,843,2698,3541,1939,602,378,1100,1541,8400
5,Opponent/G,,241.2,39.5,86.6,0.456,8.9,25.9,0.345,30.5,60.7,0.503,14.6,19.0,0.77,10.3,32.9,43.2,23.6,7.3,4.6,13.4,18.8,102.4
6,Lg Rank,,18,17,22,14.0,6,9,6.0,24,24,16.0,2,2,11.0,17,12,13,23,10,12,20,25,6
7,Year/Year,,-0.6%,0.1%,-3.2%,0.015,12.3%,12.5%,-0.001,-3.0%,-8.6%,0.029,-10.5%,-14.2%,0.032,-13.0%,-3.6%,-6.0%,4.9%,-8.1%,-18.7%,12.9%,0.4%,-0.7%
