,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,13,Quincy Acy,PF,6-7,240,"October 6, 1990",United States,5,Baylor
1,31,Jarrett Allen,C,6-11,243,"April 21, 1998",United States,R,Texas
2,35,Trevor Booker,PF,6-8,228,"November 25, 1987",United States,7,Clemson
3,9,DeMarre Carroll,PF,6-6,215,"July 27, 1986",United States,8,"Vanderbilt, Missouri"
4,33,Allen Crabbe,SG,6-5,212,"April 9, 1992",United States,4,California
5,44,Dante Cunningham,SF,6-8,230,"April 22, 1987",United States,8,Villanova
6,8,Spencer Dinwiddie,PG,6-5,215,"April 6, 1993",United States,3,Colorado
7,14,Milton Doyle,SG,6-4,185,"October 31, 1993",United States,R,Loyola Chicago
8,12,Joe Harris,SG,6-6,220,"September 6, 1991",United States,3,Virginia
9,24,Rondae Hollis-Jefferson,SF,6-6,217,"January 3, 1995",United States,2,Arizona
10,6,Sean Kilpatrick,SG,6-4,210,"January 6, 1990",United States,3,Cincinnati
11,22,Caris LeVert,SF,6-6,205,"August 25, 1994",United States,1,Michigan
12,7,Jeremy Lin,PG,6-3,200,"August 23, 1988",United States,7,Harvard University
13,20,Timofey Mozgov,C,7-1,275,"July 16, 1986",Russia,7,
14,4,Jahlil Okafor,C,6-10,270,"December 15, 1995",United States,2,Duke
15,1,D'Angelo Russell,PG,6-4,193,"February 23, 1996",United States,2,Ohio State
16,2,Nik Stauskas,SG,6-6,205,"October 7, 1993",Canada,3,Michigan
17,17,Rashad Vaughn,SG,6-6,202,"August 16, 1996",United States,2,UNLV
18,0,James Webb,SF,6-9,202,"August 19, 1993",United States,R,Boise State
19,15,Isaiah Whitehead,PG,6-4,213,"March 8, 1995",United States,1,Seton Hall
20,21,Jacob Wiley,PF,6-7,215,"September 4, 1994",United States,R,Eastern Washington
21,44,Tyler Zeller,C,7-0,253,"January 17, 1990",United States,5,UNC
