Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,24.0,IND,NBA,SG,14,450,11.7,0.531,0.425,0.094,2.0,12.8,7.6,10.0,1.4,0.2,11.3,20.7,0.1,0.3,0.4,0.048,-0.9,-1.4,-2.4,0.0
Career,,,NBA,,14,450,11.7,0.531,0.425,0.094,2.0,12.8,7.6,10.0,1.4,0.2,11.3,20.7,0.1,0.3,0.4,0.048,-0.9,-1.4,-2.4,0.0
