Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,20.0,ORL,NBA,PG,21,583,7.8,0.444,0.397,0.296,2.9,9.9,6.4,20.8,2.0,1.4,18.7,26.4,-1.4,0.4,-1.0,-0.085,-4.7,-2.0,-6.8,-0.7
Career,,,NBA,,21,583,7.8,0.444,0.397,0.296,2.9,9.9,6.4,20.8,2.0,1.4,18.7,26.4,-1.4,0.4,-1.0,-0.085,-4.7,-2.0,-6.8,-0.7
