,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17430,2971,6448,0.461,905,2487,0.364,2066,3961,0.522,1336,1668,0.801,768,2549,3317,1655,595,406,995,1553,8183
1,Team/G,,242.1,41.3,89.6,0.461,12.6,34.5,0.364,28.7,55.0,0.522,18.6,23.2,0.801,10.7,35.4,46.1,23.0,8.3,5.6,13.8,21.6,113.7
2,Lg Rank,,13,12,11,17.0,12,13,13.0,16,16,18.0,11,18,5.0,6,11,8,25,6,5,8,20,9
3,Year/Year,,0.4%,-2.0%,-1.1%,-0.004,-0.1%,0.1%,-0.001,-2.7%,-1.8%,-0.005,18.7%,18.9%,-0.001,8.8%,1.9%,3.4%,-12.5%,-4.0%,6.3%,7.7%,5.9%,1.1%
4,Opponent,72.0,17430,2764,6268,0.441,851,2504,0.34,1913,3764,0.508,1350,1761,0.767,743,2449,3192,1613,514,396,1097,1487,7729
5,Opponent/G,,242.1,38.4,87.1,0.441,11.8,34.8,0.34,26.6,52.3,0.508,18.8,24.5,0.767,10.3,34.0,44.3,22.4,7.1,5.5,15.2,20.7,107.3
6,Lg Rank,,13,2,8,4.0,10,16,2.0,4,6,7.0,20,19,9.0,18,8,11,2,8,25,9,15,2
7,Year/Year,,0.4%,-2.8%,-1.2%,-0.008,2.7%,3.8%,-0.004,-5.1%,-4.2%,-0.005,7.5%,7.1%,0.003,-0.7%,-4.2%,-3.4%,-5.3%,5.3%,42.3%,0.7%,5.7%,-0.6%
