,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,34,Robert Archibald,C,6-11,250,"March 29, 1980",gb,1,Illinois
1,"14, 42",Mengke Bateer,C,6-11,290,"November 20, 1975",cn,2,
2,35,Lonny Baxter,C,6-8,260,"January 27, 1979",us,1,Maryland
3,44,Corie Blount,C,6-9,240,"January 4, 1969",us,10,Cincinnati
4,4,Chris Bosh,C,6-11,235,"March 24, 1984",us,R,Georgia Tech
5,"5, 33",Michael Bradley,PF,6-10,245,"April 18, 1979",us,2,"Kentucky, Villanova"
6,9,Rick Brunson,PG,6-4,190,"June 14, 1972",us,6,Temple
7,15,Vince Carter,SG,6-6,220,"January 26, 1977",us,5,UNC
8,12,Michael Curry,SF,6-5,210,"August 22, 1968",us,9,Georgia Southern University
9,33,Antonio Davis,C,6-9,215,"October 31, 1968",us,10,Texas-El Paso
10,22,Dion Glover,SG,6-5,228,"October 22, 1978",us,4,Georgia Tech
11,32,Chris Jefferies,SG,6-8,225,"February 13, 1980",us,1,"Arkansas, Fresno State"
12,42,Donyell Marshall,PF,6-9,218,"May 18, 1973",us,9,UConn
13,31,Roger Mason,SG,6-5,200,"September 10, 1980",us,1,Virginia
14,6,Jerome Moiso,PF,6-10,235,"June 15, 1978",fr,3,UCLA
15,21,Lamond Murray,SF,6-7,236,"April 20, 1973",us,8,California
16,10,Milt Palacio,PG,6-3,195,"February 7, 1978",us,4,"Midland College, Colorado State"
17,2,Jannero Pargo,PG,6-1,175,"October 22, 1979",us,1,Arkansas
18,24,Morris Peterson,SF,6-7,218,"August 26, 1977",us,3,Michigan State
19,5,Jalen Rose,PG,6-8,210,"January 30, 1973",us,9,Michigan
20,1,Rod Strickland,PG,6-3,175,"July 11, 1966",us,15,DePaul
21,20,Alvin Williams,SG,6-5,185,"August 6, 1974",us,6,Villanova
22,13,Jerome Williams,PF,6-9,206,"May 10, 1973",us,7,Georgetown
