,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,48,24,46,26,4.5,-0.27,4.24,118.3,113.8,99.5,0.258,0.413,0.575,12.2,21.4,0.208,0.531,11.1,77.3,0.187,Barclays Center,30491
1,Lg Rank,4,27,7,7,7.0,27.0,7.0,1.0,23.0,12.0,8.0,9.0,1.0,15.0,19.0,5.0,9.0,29.0,21.0,12.0,,17
