,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17355,2875,6324,0.455,985,2666,0.369,1890,3658,0.517,1146,1505,0.761,762,2389,3151,1933,565,344,1069,1298,7881
1,Team/G,,241.0,39.9,87.8,0.455,13.7,37.0,0.369,26.3,50.8,0.517,15.9,20.9,0.761,10.6,33.2,43.8,26.8,7.8,4.8,14.8,18.0,109.5
2,Lg Rank,,19,22,20,22.0,10,9,14.0,26,23,22.0,26,24,21.0,6,25,19,5,10,16,24,5,23
3,Year/Year,,-0.5%,7.0%,2.2%,0.021,13.3%,7.9%,0.018,4.0%,-1.6%,0.028,-1.7%,-3.4%,0.013,-3.8%,4.4%,2.3%,12.7%,19.2%,15.9%,1.7%,-4.2%,6.4%
4,Opponent,72.0,17355,2972,6346,0.468,1042,2847,0.366,1930,3499,0.552,1034,1387,0.745,766,2487,3253,1951,582,347,1062,1340,8020
5,Opponent/G,,241.0,41.3,88.1,0.468,14.5,39.5,0.366,26.8,48.6,0.552,14.4,19.3,0.745,10.6,34.5,45.2,27.1,8.1,4.8,14.8,18.6,111.4
6,Lg Rank,,19,15,14,17.0,28,30,17.0,4,3,30.0,1,3,1.0,27,18,19,30,24,14,9,21,13
7,Year/Year,,-0.5%,-0.9%,0.7%,-0.008,17.1%,12.8%,0.014,-8.5%,-7.4%,-0.007,2.9%,4.6%,-0.012,-2.7%,-1.4%,-1.7%,1.7%,0.5%,-4.5%,2.5%,-9.5%,1.6%
