Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016-17,25.0,WAS,NBA,SG,57.0,719.0,8.5,0.477,0.252,0.224,3.9,9.1,6.5,16.7,1.8,0.7,19.0,12.1,0.1,0.5,0.6,0.04,-3.1,0.7,-2.4,-0.1
2017-18,26.0,WAS,NBA,SG,73.0,1643.0,15.4,0.615,0.263,0.25,5.0,11.1,8.0,24.8,1.6,0.8,16.3,13.7,3.7,1.3,5.0,0.145,0.8,0.5,1.2,1.3
2018-19,27.0,WAS,NBA,PG,80.0,2164.0,14.1,0.59,0.306,0.302,4.0,10.0,7.0,24.6,1.8,0.5,16.7,14.1,3.8,0.9,4.7,0.104,-0.4,-0.3,-0.7,0.7
2019-20,28.0,CHI,NBA,SG,65.0,1878.0,13.5,0.533,0.361,0.22,4.3,11.0,7.5,27.1,2.1,0.4,17.7,16.7,1.8,1.7,3.5,0.09,-1.1,-0.2,-1.3,0.3
2020-21,29.0,CHI,NBA,SG,58.0,1307.0,13.8,0.614,0.359,0.24,2.6,9.4,6.0,27.9,1.5,0.9,20.9,15.2,1.9,1.1,3.1,0.113,-0.5,-0.2,-0.7,0.4
2021-22,30.0,NOP,NBA,SG,7.0,103.0,4.3,0.363,0.217,0.174,1.0,10.8,5.6,16.3,1.9,0.0,19.5,12.5,-0.2,0.0,-0.1,-0.07,-7.5,-1.7,-9.1,-0.2
Career,,,NBA,,340.0,7814.0,13.5,0.572,0.317,0.251,4.0,10.3,7.1,25.0,1.8,0.6,17.8,14.6,11.1,5.6,16.7,0.103,-0.7,0.0,-0.7,2.6
,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,210.0,4526.0,13.7,0.584,0.283,0.272,4.4,10.3,7.3,23.4,1.7,0.6,16.9,13.6,7.5,2.7,10.3,0.109,-0.4,0.1,-0.3,2.0
2 seasons,,CHI,NBA,,123.0,3185.0,13.6,0.564,0.36,0.227,3.6,10.3,6.9,27.4,1.8,0.6,18.9,16.1,3.7,2.9,6.6,0.099,-0.8,-0.2,-1.0,0.8
1 season,,NOP,NBA,,7.0,103.0,4.3,0.363,0.217,0.174,1.0,10.8,5.6,16.3,1.9,0.0,19.5,12.5,-0.2,0.0,-0.1,-0.07,-7.5,-1.7,-9.1,-0.2
