Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,20.0,MIN,NBA,C,30,495,15.3,0.505,0.399,0.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,0.2,0.6,0.8,0.074,-1.6,-0.3,-1.9,0.0
2020-21,21.0,MIN,NBA,C,70,1347,18.2,0.599,0.299,0.286,6.4,20.0,12.9,8.7,1.2,4.9,9.5,22.5,1.9,1.3,3.2,0.113,-0.2,-0.5,-0.6,0.5
2021-22,22.0,MIN,NBA,C,10,156,20.3,0.582,0.426,0.338,6.9,15.9,11.2,11.1,2.2,5.5,9.3,22.8,0.4,0.2,0.5,0.166,1.5,1.0,2.5,0.2
Career,,,NBA,,110,1998,17.6,0.573,0.336,0.271,6.6,19.7,12.9,9.5,1.4,4.6,9.0,22.9,2.4,2.0,4.5,0.108,-0.4,-0.3,-0.7,0.6
