Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,20.0,ATL,NBA,SF,58,1551,9.0,0.5,0.451,0.227,2.4,12.7,7.5,8.0,1.9,1.5,13.6,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1.0,-4.2,-0.9
2020-21,21.0,ATL,NBA,SF,26,750,9.3,0.488,0.479,0.312,3.3,11.7,7.6,6.5,2.2,1.1,10.2,19.3,-0.3,0.7,0.4,0.026,-3.2,-0.4,-3.6,-0.3
2021-22,22.0,ATL,NBA,SF,19,436,14.2,0.542,0.436,0.223,4.5,9.6,7.1,5.7,2.3,0.6,10.8,23.1,0.3,0.2,0.6,0.064,-0.6,-1.5,-2.0,0.0
Career,,,NBA,,103,2737,9.9,0.505,0.456,0.249,3.0,12.0,7.5,7.2,2.0,1.2,12.2,19.7,-1.1,1.8,0.6,0.011,-2.8,-0.9,-3.7,-1.2
