Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21.0,NOP,NBA,SF,3,0,18.7,1.0,4.3,0.231,0.7,2.7,0.25,0.3,1.7,0.2,0.308,0.0,0.0,,0.3,0.7,1.0,1.0,0.7,0.0,1.0,1.7,2.7
2021-22,22.0,NOP,NBA,SF,2,0,3.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
Career,,,NBA,,5,0,12.6,0.6,3.2,0.188,0.4,2.2,0.182,0.2,1.0,0.2,0.25,0.0,0.0,,0.6,0.4,1.0,0.8,0.4,0.0,0.6,1.0,1.6
