,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15990,2462,5229,0.471,472,1317,0.358,1990,3912,0.509,1406,1744,0.806,726,2157,2883,1224,498,539,1079,1352,6802
1,Team/G,,242.3,37.3,79.2,0.471,7.2,20.0,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11.0,32.7,43.7,18.5,7.5,8.2,16.3,20.5,103.1
2,Lg Rank,,8,11,25,3.0,12,12,11.0,15,27,2.0,1,2,1.0,19,3,6,30,16,1,30,23,3
3,Year/Year,,-0.7%,-0.2%,-1.7%,0.007,20.4%,16.6%,0.011,-4.1%,-6.6%,0.013,-11.6%,-9.8%,-0.017,-0.1%,2.9%,2.1%,-9.0%,-5.4%,37.5%,16.0%,-8.5%,-1.7%
4,Opponent,66.0,15990,2405,5629,0.427,421,1231,0.342,1984,4398,0.451,1167,1519,0.768,835,1889,2724,1312,542,321,937,1322,6398
5,Opponent/G,,242.3,36.4,85.3,0.427,6.4,18.7,0.342,30.1,66.6,0.451,17.7,23.0,0.768,12.7,28.6,41.3,19.9,8.2,4.9,14.2,20.0,96.9
6,Lg Rank,,8,16,28,4.0,14,17,9.0,16,27,4.0,22,21,28.0,29,1,12,9,25,13,19,11,17
7,Year/Year,,-0.7%,-4.3%,2.5%,-0.03,8.5%,14.6%,-0.019,-6.7%,-0.4%,-0.03,-6.9%,-9.8%,0.024,11.3%,-2.0%,1.7%,-4.8%,14.7%,12.0%,1.1%,-7.0%,-4.1%
