,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3,Chucky Atkins,PG,5-11,160,"August 14, 1974",United States,7,South Florida
1,35,Brian Cardinal,PF,6-8,245,"May 2, 1977",United States,6,Purdue
2,5,Will Conroy,SG,6-2,195,"December 8, 1982",United States,R,Washington
3,16,Pau Gasol,C,7-0,250,"July 6, 1980",Spain,5,
4,22,Rudy Gay,SF,6-8,250,"August 17, 1986",United States,R,UConn
5,10,Junior Harrington,PG,6-4,180,"October 2, 1980",United States,2,Wingate University
6,32,Alexander Johnson,PF,6-9,240,"February 8, 1983",United States,R,Florida State
7,30,Dahntay Jones,SG,6-6,225,"December 27, 1980",United States,3,"Rutgers University, Duke"
8,6,Eddie Jones,SG,6-6,190,"October 20, 1971",United States,12,Temple
9,7,Tarence Kinsey,SG,6-6,185,"March 21, 1984",United States,R,South Carolina
10,1,Kyle Lowry,PG,6-0,196,"March 25, 1986",United States,R,Villanova
11,33,Mike Miller,SG,6-8,218,"February 19, 1980",United States,6,Florida
12,34,Scott Padgett,PF,6-9,240,"April 19, 1976",United States,7,Kentucky
13,44,Lawrence Roberts,PF,6-9,240,"October 20, 1982",United States,1,"Baylor, Mississippi State"
14,20,Damon Stoudamire,PG,5-10,171,"September 3, 1973",United States,11,Arizona
15,4,Stromile Swift,C,6-9,225,"November 21, 1979",United States,6,LSU
16,12,Jake Tsakalidis,C,7-2,285,"June 10, 1979",Georgia,6,
17,21,Hakim Warrick,PF,6-9,219,"July 8, 1982",United States,1,Syracuse
