,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3307,6981,0.474,547,1516,0.361,2760,5465,0.505,1607,2087,0.77,1015,2587,3602,1908,718,420,1103,1698,8768
1,Team/G,,241.2,40.3,85.1,0.474,6.7,18.5,0.361,33.7,66.6,0.505,19.6,25.5,0.77,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9
2,Lg Rank,,21,2,4,4.0,17,15,19.0,2,6,3.0,11,8,14.0,3,6,1,2,2,10,11,17,3
3,Year/Year,,0.0%,1.8%,2.4%,-0.003,-17.4%,-13.4%,-0.017,6.7%,7.9%,-0.005,-8.0%,-8.1%,0.001,13.0%,-5.0%,-0.5%,-4.7%,9.8%,-4.1%,-4.6%,0.4%,-1.5%
4,Opponent,82.0,19780,3050,6825,0.447,586,1700,0.345,2464,5125,0.481,1454,1931,0.753,959,2440,3399,1854,635,392,1275,1816,8140
5,Opponent/G,,241.2,37.2,83.2,0.447,7.1,20.7,0.345,30.0,62.5,0.481,17.7,23.5,0.753,11.7,29.8,41.5,22.6,7.7,4.8,15.5,22.1,99.3
6,Lg Rank,,21,18,24,6.0,24,28,3.0,12,16,10.0,9,13,2.0,24,11,19,26,21,14,4,8,13
7,Year/Year,,0.0%,-2.5%,-2.8%,0.002,5.8%,11.0%,-0.017,-4.2%,-6.7%,0.012,-3.1%,-3.2%,0.001,-2.9%,-3.2%,-3.1%,3.4%,0.2%,6.5%,9.2%,-1.8%,-2.0%
