Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,DET,NBA,C,68,14,21.4,3.3,6.0,0.553,0.3,0.9,0.333,3.0,5.1,0.592,0.578,0.9,1.4,0.696,2.3,4.3,6.7,0.9,0.6,1.3,1.0,2.7,7.9
2021-22,20.0,DET,NBA,C,10,10,22.9,3.5,6.1,0.574,0.1,0.6,0.167,3.4,5.5,0.618,0.582,0.3,0.5,0.6,2.0,5.1,7.1,1.1,0.6,1.2,1.0,2.6,7.4
Career,,,NBA,,78,24,21.6,3.3,6.0,0.555,0.3,0.9,0.319,3.1,5.1,0.596,0.579,0.9,1.2,0.691,2.3,4.4,6.7,0.9,0.6,1.3,1.0,2.7,7.8
