,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,2895,6629,0.437,644,1813,0.355,2251,4816,0.467,1661,2137,0.777,1028,2511,3539,1672,508,344,1176,1794,8095
1,Team/G,,241.2,35.3,80.8,0.437,7.9,22.1,0.355,27.5,58.7,0.467,20.3,26.1,0.777,12.5,30.6,43.2,20.4,6.2,4.2,14.3,21.9,98.7
2,Lg Rank,,19,21,12,23.0,4,3,15.0,28,27,16.0,12,14,9.0,10,9,5,22,29,21,17,7,12
3,Year/Year,,-0.4%,-4.4%,-0.7%,-0.017,76.4%,62.6%,0.028,-15.5%,-13.4%,-0.012,1.8%,-9.1%,0.084,2.7%,-0.9%,0.1%,-14.2%,-25.5%,-9.2%,3.9%,3.6%,0.5%
4,Opponent,82.0,19780,3141,6928,0.453,549,1522,0.361,2592,5406,0.479,1507,1931,0.78,1023,2453,3476,2001,627,420,965,1814,8338
5,Opponent/G,,241.2,38.3,84.5,0.453,6.7,18.6,0.361,31.6,65.9,0.479,18.4,23.5,0.78,12.5,29.9,42.4,24.4,7.6,5.1,11.8,22.1,101.7
6,Lg Rank,,19,28,28,20.0,29,29,16.0,23,21,21.0,7,5,30.0,22,18,21,30,19,22,29,19,27
7,Year/Year,,-0.4%,7.6%,4.3%,0.014,30.7%,22.1%,0.024,3.7%,0.2%,0.016,2.4%,-1.7%,0.031,11.0%,-4.1%,-0.1%,17.2%,1.8%,36.4%,-23.0%,-10.4%,7.8%
