,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,12,70,17,65,-9.12,0.19,-8.93,100.6,110.5,91.4,0.307,0.181,0.458,13.7,25.1,0.24,0.517,13.3,71.8,0.229,Izod Center,537230
1,Lg Rank,30,1,30,30,29.0,7.0,29.0,30.0,25.0,24.0,12.0,26.0,30.0,20.0,21.0,11.0,23.0,16.0,28.0,17.0,,30
